bbd_qyxx_id,company_name,frname,esdate,regcap,operate_scope,address,regorg,company_gis_lat,company_gis_lon,extracted_word,location
0cdf1472bedb4293ab459d83c02d18e5,重庆写意梵境装饰设计有限公司,陈墨,2020/8/21,20.000000万,许可项目：住宅室内装饰装修，建设工程设计，各类工程建设活动，施工专业作业，建筑劳务分包（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：专业设计服务，平面设计，工业设计服务，规划设计管理，园林绿化工程施工，土石方工程施工，图文设计制作，广告设计、代理，广告制作，家具安装和维修服务，家用电器安装服务，建筑材料销售，建筑装饰材料销售，日用百货销售，金属门窗工程施工，五金产品零售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区栖霞路16号5幢6-3,重庆两江新区市场监督管理局,29.644848,106.57281200000001,园林绿化,"106.565460,29.637593"
10c3477ad5bf48da945692ba5717b2f3,重庆牧禾文化传媒有限公司,陈靓雅,2018/11/15,50.000000万,一般项目：承办经批准的文化艺术交流活动;企业形象策划;林木种子经营(依法须经批准的项目，经相关部门批准后方可开展经营活动);销售及租赁园林机械设备;城市园林绿化设计(依法须经批准的项目，经相关部门批准后方可开展经营活动);会议及展览展示服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区金渝大道68号2幢1-16-2,重庆两江新区市场监督管理局,29.64900172,106.57298899999999,园林绿化,"106.568095,29.642019"
128e2e72305349ab8cd098f8b3001f9d,重庆天明环保科技有限公司,陈泓瑞,2017/11/3,100.000000万,环保技术咨询服务;环境污染治理;环保工程设计、咨询;环保设备开发、销售及维护;从事建筑相关业务（取得相关资质后方可执业）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市渝北区天山大道西段47号6幢28-3,重庆两江新区市场监督管理局,29.62798252,106.48036529999999,污染治理,"106.473855,29.622607"
2de95771dae94ff189c0feb388c950ed,重庆德彦建设工程有限公司,蹇凤容,2018/4/23,3000万,从事建筑相关业务（取得相关资质后方可执业）；城市园林绿化设计、施工（依法须经审批的经营项目，取得审批后方可从事经营）；建筑设备、机械设备租赁；商场管理；物业管理（依法须经审批的经营项目，取得审批后方可从事经营）；企业管理咨询【依法须经批准的项目，经相关部门批准后方可开展经营活动】。,重庆市渝北区新南路166号2幢1单元23层办公1号,重庆两江新区市场监督管理局,29.60705066,106.50610159999998,园林绿化,"106.500163,29.601465"
32c4ffcadc9c49479622a90743a13d5c,重庆万润园林有限公司,彭中纾,2015/9/23,800.000000万,园林绿化的规划、设计、施工;蔬菜、绿色植物、观赏植物的销售。（以上经营范围法律、法规禁止的不得经营;法律、法规限制的取得许可或审批后方可经营）**,重庆市北部新区星光五路8号12-5号,重庆两江新区市场监督管理局,29.624417699999995,106.5176071,园林绿化,"106.510871,29.618474"
34e76860541044fb84c411c055e64baa,重庆帆梦广告有限公司,周晓莉,2019/10/24,500.000000万,设计、制作、代理、发布国内外广告;企业管理咨询;商务信息咨询;市场营销策划;企业营销策划;展览展示服务;图文设计制作;房地产信息咨询;销售:办公用品、五金交电、摩托车、汽车零部件、工业自动控制系统装置、仪器仪表、日用百货、工艺美术品(象牙及其制品除外)、电子元器件、通讯设备(不含无线电地面接收设备及发射设备）、电线电缆、金属材料;电子产品（不含电子出版物）的技术开发;机械设备租赁;场地租赁;生态农业项目开发;计算机软硬件开发、销售及技术服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市经济技术开发区北区金开大道1002号1、2栋1-1-8,重庆两江新区市场监督管理局,29.64437158,106.5511067,生态农业,"106.543846,29.637973"
36082b26af71410fa0cb2298de49ef12,重庆图坤室内设计有限公司,肖建龙,2014/11/27,200.000000万,一般项目：从事建筑相关业务（凭资质证执业）;室内外装饰设计;城市园林绿化景观设计;物业管理（凭资质执业）;销售：建筑材料和装饰材料（不含危险化学品）、暖通设备、环保设备、家俱、饰品、五金交电、照明器材。（以上经营范围国家法律、法规禁止的不得经营;法律、法规限制的取得许可或审批后方可经营）**（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区栖霞路18号16幢1单元5-14,重庆两江新区市场监督管理局,29.6431196,106.574646,园林绿化,"106.568680,29.635811"
36943ba4ef1f43bc9dc1c56690aea796,重庆博悦广告有限公司,郑优德,2018/8/22,500.000000万,设计、制作、代理、发布国内外广告;市场营销策划;机电设备、通信设备（不含无线电地面接收设备及发射设备）、广告材料销售;室内装饰设计;城市园林绿化设计、施工（依法须经批准的项目，经相关部门批准后方可开展经营活动）;计算机技术推广服务;网络技术开发与服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市北部新区经开园金渝大道99号1幢1单元20-21,重庆两江新区市场监督管理局,29.64697879,106.5811389,园林绿化,"106.571331,29.641315"
4bde02e755e240a2a5bccca42c5b986c,重庆知行数联智能科技有限责任公司,邓佳,2018/4/17,1000.000000万,许可项目：各类工程建设活动。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：生态环境监测及检测仪器仪表销售;固体废弃物检测仪器仪表销售;环境应急检测仪器仪表销售;环境应急技术装备销售;对外承包工程;土石方工程施工;软件开发;软件外包服务;大数据服务;信息系统集成服务;信息系统运行维护服务;数据处理和存储支持服务;信息技术咨询服务;计算机系统服务;人工智能理论与算法软件开发;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;大气污染监测及检测仪器仪表销售;水质污染物监测及检测仪器仪表销售。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区高新园黄山大道中段5号1幢B2-8-2号,重庆两江新区市场监督管理局,29.60715365,106.55684199999999,生态环境,"106.503982,29.614661"
60ea91a6021748f495e32cd42ee205a8,根创规划设计有限公司,邱金根,2009/10/23,5100.000000万,测绘资质乙级;土地规划机构乙级;农田工程建设勘测设计甲级(按资质证书核定的范围和期限从事经营);测绘技术咨询服务;土地整理复垦开发项目咨询服务;环境影响评价咨询服务;国土资源信息咨询服务;基准地价咨询服务;林业资源调查;林业规划设计;计算机软件开发;销售：计算机软硬件;大数据平台、物联网平台建设;从事计算机科技领域内的技术开发;企业营销策划;从事建筑相关业务（取得相关资质后方可执业）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市北部新区洪湖东路51号3幢（原C3幢）1-1-1号,重庆两江新区市场监督管理局,29.61537176,106.51911100000001,环境影响评价,"106.512852,29.609938"
60fd29167e4c4039bdcb49188311c79a,重庆慷满商贸有限公司,张方梅,2020/6/9,120.000000万,一般项目：日用百货销售，电子产品销售，五金产品批发，服装服饰零售，鞋帽零售，针纺织品销售，建筑材料销售，智能家庭消费设备销售，园林绿化工程施工，金属材料销售，办公用品销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市江北区鱼嘴西路88号附4号,重庆两江新区市场监督管理局,0.0,0.0,园林绿化,"106.761367,29.626559"
61b60499717840c7b10276300e4b50d1,重庆曼辉康祥装饰工程有限公司,闫小军,2018/11/30,500.000000万,室内装饰设计;从事建筑相关业务（取得相关资质后方可执业）;园林绿化养护;城市园林绿化设计（依法须经审批的经营项目，取得审批后方可从事经营）、施工;销售：建筑材料（不含危险化学品）、装饰材料（不含危险化学品）、日用百货、家居用品、工艺美术品（象牙及其制品除外）、纸制品、文化用品、办公用品、照明器材;物业管理;水电安装;管道维修;工程机械设备维修;外墙清洗;清洁服务【依法须经批准的项目，经相关部门批准后方可开展经营活动】。,重庆市北部新区金渝大道68号2幢1-14-6,重庆两江新区市场监督管理局,29.64696733,106.5746903,园林绿化,"106.568095,29.642019"
703a0f1d009f4673b405c18415fe7608,重庆佳净洁环卫有限公司,廖广彬,2016/10/20,1000.000000万,垃圾清运;化粪池清掏;管道疏通;外墙清洗;室内外保洁;园林绿化维护;人办搬运服务;家政服务;机动车维修服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）;洗车服务;旅游项目开发;游乐园管理;住宿（依法须经批准的项目，经相关部门批准后方可开展经营活动）;停车场管理服务;污水处理（凭资质证执业）;物业管理（凭资质证执业）;茶楼（依法须经批准的项目，经相关部门批准后方可开展经营活动）;销售环卫器材、建筑材料（不含危险化学品）、五金交电、办公用品、装饰材料（不含危险化学品）、金属材料、钢材;从事建筑相关业务（凭资质证执业）;道路普通货运（依法须经批准的项目，经相关部门批准后方可开展经营活动）;机械设备租赁;人力装卸搬运服务;城市园林绿化施工;城市建筑垃圾处置（依法须经批准的项目，经相关部门批准后方可开展经营活动）;城市生活垃圾经营性清扫、收集、运输、处置服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市渝北区龙兴镇普福大道456号和合家园17幢4-3,重庆两江新区市场监督管理局,29.72013448,106.8002248,园林绿化,"106.794633,29.717481"
706707047e4e49a58e931791018661e1,重庆山池园林景观工程有限公司,程端,2019/6/18,200万,一般项目：城市园林绿化设计（依法须经批准的经营项目，经相关部门批准后方可开展经营活动）；工程设计（依法须经批准的经营项目，经相关部门批准后方可开展经营活动）；从事建筑相关业务（取得相关资质后方可执业）；园林绿化养护；销售：石材、木材、绿色植物、日用品、建筑材料（不含危险化学品）、装饰材料（不含危险化学品）；室内装饰设计。【依法须经批准的项目，经相关部门批准后方可开展经营活动】（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区金童路9号1幢1-28-2,重庆两江新区市场监督管理局,29.64620081,106.57581909999999,园林绿化,"106.569408,29.639920"
73753116c0994f24bde730df2b1293ca,重庆美猴王文化传播有限公司,闵世波,2015/12/3,1000万,承办经批准的文化艺术交流活动；设计、制作、代理、发布国内外广告；舞台造型策划；企业形象策划；市场营销策划；品牌推广策划；影视策划；演艺经纪；会议及展览服务；市场调研；摄影服务；婚庆服务；礼仪服务；餐饮管理；礼品设计、销售；房地产营销策划；商务信息咨询；企业管理咨询；园林绿化工程设计；装饰工程设计；网站建设、维护及运营；软件技术开发；批发；零售：化妆品、服饰、工艺美术品（不含文物）、电子产品（不含电子出版物）、日用百货、五金交电、电讯器材、摄影器材、针纺织品、文化办公用品。（依法须经批准的项目、经相关部门批准后方可开展经营活动）***,重庆市北部新区金开大道68号3幢22-1,重庆两江新区市场监督管理局,29.63370802,106.53921299999999,园林绿化,"106.533994,29.627651"
7d0f7a059aa94267b599428136316baa,重庆竞执装饰设计工程有限公司,张云慧,2018/2/12,1200.000000万,从事建筑相关业务（取得相关资质后方可执业）;城市园林绿化工程设计（依法须经审批的经营项目，取得审批后方可从事经营）;平面设计;销售：建筑材料、装饰材料（以上两项不含危险化学品）、家具、花卉盆景、五金交电、工艺美术品（象牙及其制品除外）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市经开区北区金童路161号2-1号楼2单元1-26号,重庆两江新区市场监督管理局,29.64111082,106.56736210000001,园林绿化,"106.560310,29.634720"
965b2c3a05104a1e952e07cf9e26dbd1,重庆曼诺科技有限公司,何管军,2018/8/6,500.000000万,从事计算机领域内的技术咨询、技术服务;建筑智能化系统研发、设计;从事建筑相关业务（取得相关资质后方可执业）;室内装饰设计;城市园林绿化设计（依法须经批准的项目，经相关部门批准后方可开展经营活动）;环境污染治理;检验检测服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）;销售：环保设备、音像设备、舞台设备、人工智能设备、通讯器材（不含无线电地面接收设备及发射设备）、家具、家用电器;商务信息咨询;展览展示服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市两江新区黄山大道中段6号（星汇两江艺术商业中心第四区一、二层）附18-07-0040,重庆两江新区市场监督管理局,29.62323477,106.5103543,园林绿化,"106.504229,29.618112"
98bceaf8132d45e79e680a9f36ceffad,重庆筑歌建筑劳务有限公司,杨维,2017/7/14,200.000000万,工程劳务、施工（依法须经批准的经营项目，经相关部门批准后方可开展经营活动）;从事建筑相关业务（取得相关资质后方可执业）;城市园林绿化设计、施工（依法须经批准的经营项目，经相关部门批准后方可开展经营活动）;清洁服务;工程信息咨询;机械设备租赁。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市北部新区湖山路139号1幢12-11,重庆两江新区市场监督管理局,29.62648637,106.4771486,园林绿化,"106.525767,29.653318"
a33fd618b863462d8d5482cd41e41bb7,重庆蜜蜂智联科技有限公司,皮亮,2020/4/28,200万,许可项目：食品经营（销售预包装食品）（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：软件开发，计算机软硬件及辅助设备批发，信息技术咨询服务，信息系统集成服务，信息咨询服务（不含许可类信息咨询服务），市场营销策划，技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广，环境应急治理服务，大气环境污染防治服务，组织文化艺术交流活动，广告设计、代理，广告发布（非广播电台、电视台、报刊出版单位），会议及展览服务，礼仪服务，信息安全设备销售，互联网设备销售，物联网设备销售，网络设备销售，软件销售，电子产品销售，广告制作，环境保护专用设备销售，电子专用设备销售，汽车零配件批发，日用百货销售，日用品销售，化妆品批发，办公用品销售，礼品花卉销售，餐饮管理，专用设备修理，办公设备销售，园林绿化工程施工，环境保护监测，建筑物清洁服务，家政服务，劳务服务（不含劳务派遣），非居住房地产租赁，住房租赁，单位后勤管理服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区栖霞路18号10幢1单元6-7,重庆两江新区市场监督管理局,29.64318064,106.5726125,园林绿化,"106.566475,29.635786"
af16cab69cd14ba58f73ea7eeca5d1f9,重庆逐浪工程管理咨询有限公司,杨洪,2018/6/19,100.000000万,工程项目管理咨询;建设及装饰工程信息咨询;从事建筑相关业务（取得相关资质后方可执业）;物业管理（依法须经审批的经营项目，取得审批后方可从事经营）;城市园林绿化设计、施工（依法须经审批的经营项目，取得审批后方可从事经营）;清洁服务;利用互联网销售：日用百货、建筑材料及装饰材料（不含危险化学品）、石材、汽车零配件、摩托车零配件、机电设备、通讯设备（不含无线电地面接收设备及发射设备）、电子产品（不含电子出版物）、办公用品、橡胶制品、货物进出口;图文设计;会议及展览服务【依法须经批准的项目，经相关部门批准后方可开展经营活动】。,重庆市北部新区龙展路59号1幢18-3,重庆两江新区市场监督管理局,29.67330498,106.57146110000001,园林绿化,"106.565162,29.666819"
af91e81bbecc480fbabca307f16ae8b5,重庆深滦智能科技有限公司,王梅,2020/12/29,100.000000万,一般项目：软件开发，人工智能应用软件开发，人工智能理论与算法软件开发，技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广，物联网技术服务，物联网技术研发，人工智能基础软件开发，机械设备研发，电机及其控制系统研发，人工智能通用应用系统，信息系统集成服务，大数据服务，互联网数据服务，工业设计服务，计算机系统服务，信息技术咨询服务，新兴能源技术研发，资源循环利用服务技术咨询，环保咨询服务，电子产品销售，软件销售，机械设备销售，电气机械设备销售，环境保护专用设备销售，五金产品批发，五金产品零售，机械零件、零部件销售，建筑材料销售，轻质建筑材料销售，化工产品销售（不含许可类化工产品），办公设备销售，办公用品销售，电子元器件与机电组件设备销售，金属材料销售，针纺织品销售，电子元器件批发，电子元器件零售，工艺美术品及收藏品批发（象牙及其制品除外），工艺美术品及收藏品零售（象牙及其制品除外），普通机械设备安装服务，国内贸易代理，广告设计、代理，广告发布（非广播电台、电视台、报刊出版单位），企业管理咨询，企业管理，组织文化艺术交流活动，市场营销策划，会议及展览服务，票务代理服务，机械设备租赁，仪器仪表销售，电子测量仪器销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市两江新区黄山大道中段1号数字经济发展展示中心附A20-12-0089,重庆两江新区市场监督管理局,29.62802715,106.50512320000001,资源循环利用,"106.505287,29.615814"
b340779cd84d4962bfcacc9f13d6e649,重庆升亿旺环保科技有限公司,李小林,2020/7/10,500.000000万,许可项目：汽车租赁（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广，软件开发，计算机软硬件及辅助设备零售，计算机软硬件及辅助设备批发，生物基材料聚合技术研发，肥料销售，农作物种子经营（仅限不再分装的包装种子），畜牧渔业饲料销售，农业机械销售，五金产品批发，礼品花卉销售，农副产品销售，日用百货销售，服装服饰批发，服装服饰零售，鞋帽批发，鞋帽零售，仪器仪表销售，电线、电缆经营，塑料制品销售，金属制品销售，汽车零配件批发，建筑材料销售，摩托车及零配件批发，摩托车及零配件零售，电子产品销售，办公用品销售，文具用品批发，文具用品零售，园林绿化工程施工，农业园艺服务，物联网应用服务，互联网数据服务，互联网安全服务，信息咨询服务（不含许可类信息咨询服务），企业管理，大数据服务，法律咨询（不包括律师事务所业务），房地产经纪，会议及展览服务，城市绿化管理，木材采运，木材加工，建筑用木料及木材组件加工，环境保护专用设备制造，环境保护专用设备销售，环保咨询服务，安防设备制造，安防设备销售，安全、消防用金属制品制造，消防器材销售，管道运输设备销售，工程管理服务，轨道交通专用设备、关键系统及部件销售，轨道交通工程机械及部件销售，专业保洁、清洗、消毒服务，市政设施管理（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区山茶路70号1幢11-6,重庆两江新区市场监督管理局,29.60643242,106.555299,园林绿化,"106.549413,29.599875"
c5bf2820fe1c4d878e5fcea92f7d49a9,中鸿航宸（重庆）建设发展有限公司,李鸣东,2021/9/15,1000万,许可项目：建设工程施工；建设工程设计。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：园林绿化工程施工；对外承包工程；电力电子元器件销售；五金产品批发；五金产品零售；建筑材料销售；仪器仪表销售；家具销售；家用电器销售；第一类医疗器械销售；软件开发；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；专业设计服务；电子专用设备销售；货物进出口；技术进出口；实验分析仪器销售；医学研究和试验发展；试验机销售；工程和技术研究和试验发展。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区天宫殿街道泰山大道东段60好3幢8-9（自主承诺）,重庆两江新区市场监督管理局,29.60924035,106.5585976,园林绿化,"106.552360,29.603030"
01fc61b6c121458cade27e6acb0aba29,重庆业坚科技有限公司,张俊彦,2019/7/31,500.000000万,计算机软硬件、网络工程、智能系统、暖通设备、电气自动化系统、环保工程的技术开发、技术咨询、技术转让、技术服务;工程设计;建筑工程施工（依法须经批准的项目，经相关部门批准后方可开展经营活动）;城市园林绿化设计（依法须经批准的项目，经相关部门批准后方可开展经营活动）;室内装饰设计;软装设计;城市道路照明工程设计;生物制品研发;药品销售经营（依法须经批准的项目，经相关部门批准后方可开展经营活动）;绿色植物销售、租赁;机电设备维修、销售;酒店管理;销售;工装夹具、办公用品、文化体育用品、家具、纸制品、家用电器、日用百货、包装材料、五金交电、电子产品（不含电子出版物）、通信设备（不含无线电地面接收设备及发射设备）、通讯设备及器材（不含无线电地面接收设备及发射设备）、仪器仪表、机电设备及配件、计算机软硬件及配件、酒店设备、健身器材、化工产品（不含危险化学品）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市北部新区金渝大道68号2幢1-3-12,重庆两江新区市场监督管理局,29.64900173,106.57298899999999,园林绿化,"106.568095,29.642019"
138f47330cfd422aa5509ba0a5566efb,重庆清宫建设工程管理有限公司,王天友,2021/4/14,9000.000000万,许可项目：各类工程建设活动;住宅室内装饰装修;建筑劳务分包;工程造价咨询业务;房屋建筑和市政基础设施项目工程总承包。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：工程管理服务;企业管理咨询;信息咨询服务（不含许可类信息咨询服务）;咨询策划服务;对外承包工程;节能管理服务;建筑材料销售;建筑装饰材料销售;普通机械设备安装服务;建筑工程用机械销售;园林绿化工程施工;体育场地设施工程施工;土石方工程施工;金属门窗工程施工。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区天宫殿街道新南路164号1807,重庆两江新区市场监督管理局,29.60687865,106.5091807,园林绿化,"106.502633,29.601598"
14d658359e174d90afdfa5be026fe4cb,重庆韩庄贸易有限公司,丁炳潮,2016/5/30,200.000000万,批发、零售：建筑材料（不含危险化学品）、钢材、金属材料、管材、包装装潢材料（不含危险化学品）、电动工具、机电设备、电气设备、五金、机械配件、节能环保设备、通讯器材、Ⅰ类医疗器械、服装、家用电器、办公设备、办公用品。【以上经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动】。,重庆市江北区海尔路319号4-6-97（两路寸滩保税港区）,重庆两江新区市场监督管理局,0.0,0.0,节能环保,"106.592828,29.622576"
23ed1bab6bd2429880845bc9845fbeca,重庆宗哲建筑劳务有限公司,胡仁岗,2020/9/27,300.000000万,一般项目：劳务服务（不含劳务派遣），人力资源服务（不含职业中介活动、劳务派遣服务），工程管理服务，信息技术咨询服务，建筑材料销售，建筑装饰材料销售，五金产品批发，五金产品零售，电气设备销售，市政设施管理，规划设计管理，城乡市容管理，城市公园管理，城市绿化管理，金属材料销售，塑料制品销售，涂料销售（不含危险化学品），稀土功能材料销售，高性能有色金属及合金材料销售，高性能密封材料销售，高品质特种钢铁材料销售，新型金属功能材料销售，新型陶瓷材料销售，生态环境材料销售，金属基复合材料和陶瓷基复合材料销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市两江新区黄山大道中段1号数字经济发展展示中心附A20-09-0078,重庆两江新区市场监督管理局,29.62802715,106.50512320000001,生态环境,"106.505287,29.615814"
38537334b802480eb0fdccd8c659bfba,重庆浩美装饰材料有限公司,江萍,2019/8/9,100.000000万,建筑装饰材料及水暖管道零件制造;建筑工程设计、施工;园林绿化工程设计及施工（依法须经审批的经营项目，取得审批后方可从事经营）;销售：建筑材料（不含危险化学品）、装饰材料（不含危险化学品）、卫生洁具、瓷砖、地毯、灯具、家具、门、工艺美术品（象牙及其制品除外）、钢材、保温材料、金属制品;设计、生产、销售、安装：窗帘、遮阳产品、电动百叶、智能门窗、智能家居产品、家庭影院设备、灶具。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,重庆市江北区鱼嘴镇长和路65号23-4,重庆两江新区市场监督管理局,29.63570754,106.76075279999999,园林绿化,"106.754600,29.630110"
473ed343dd36429094a423fd50ea4906,重庆何弘林房地产顾问有限公司,何健,2018/10/23,300.000000万,一般项目：房地产营销策划;二手房买卖;楼盘销售代理;商场管理;市场管理;停车场服务;摊位租赁;家政服务;室内环境治理;母婴护理服务(不含医疗诊治);清洁服务;物业管理;园林绿化养护;石材养护;外墙清洗。【依法须经批准的项目，经相关部门批准后方可开展经营活动】（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区金渝大道68号3幢1-29-5,重庆两江新区市场监督管理局,29.64900173,106.57298899999999,园林绿化,"106.568369,29.641884"
59a39b0f561245e887b148b97caf6ea8,重庆豪月建筑工程有限公司,梅芷豪,2021/4/23,2000.000000万,许可项目：各类工程建设活动;建筑劳务分包;电力设施承装、承修、承试;公路管理与养护;住宅室内装饰装修;建筑智能化工程施工;建设工程设计;汽车租赁。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：建筑材料销售;轻质建筑材料销售;机械设备销售;金属材料销售;五金产品批发;电气机械设备销售;专用化学产品销售（不含危险化学品）;电线、电缆经营;机械设备租赁;体育场地设施工程施工;土石方工程施工;园林绿化工程施工;劳务服务（不含劳务派遣）;广告制作;广告设计、代理;广告发布（非广播电台、电视台、报刊出版单位）。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区天宫殿街道财富大道2号4-2,重庆两江新区市场监督管理局,29.61560433,106.51611869999999,园林绿化,"106.509300,29.610198"
5f6b5af774f64b93946ff3516b876e2f,重庆倔鑫建筑工程有限公司,张卫,2021/7/8,800万,许可项目：各类工程建设活动；消防设施工程施工；地质灾害治理工程设计；建设工程监理；建设工程设计；工程造价咨询业务；建筑智能化工程施工；房屋建筑和市政基础设施项目工程总承包；建筑智能化系统设计；电力设施承装、承修、承试；建筑物拆除作业（爆破作业除外）；施工专业作业；检验检测服务；建筑劳务分包。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：体育场地设施工程施工；工程和技术研究和试验发展；工程管理服务；土石方工程施工；金属门窗工程施工；园林绿化工程施工；对外承包工程；劳务服务（不含劳务派遣）；人力资源服务（不含职业中介活动、劳务派遣服务）；市政设施管理；建筑物清洁服务；日用百货销售；建筑材料销售；建筑装饰材料销售。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆两江新区鸳鸯街道龙睛路9号1幢3-2,重庆两江新区市场监督管理局,29.65067541,106.57589170000001,园林绿化,"106.569500,29.644406"
7a8de39236214e9fbcd6136b96f24a91,重庆振林环卫服务有限公司,秦振,2020/4/20,120.000000万,许可项目：城市生活垃圾经营性服务，城市建筑垃圾处置，各类工程建设活动，建设工程设计，道路货物运输（不含危险货物），餐厨垃圾处理（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：家政服务，专业保洁、清洗、消毒服务，建筑物清洁服务，再生资源回收（除生产性废旧金属），市政设施管理，国内货物运输代理，物业管理，白蚁防治服务，农作物病虫害防治服务，林业有害生物防治服务，大气环境污染防治服务，园林绿化工程施工，花卉种植，园艺产品种植，固体废物治理，居民日常生活服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市渝北区龙溪街道天竺路300号7幢1-61,重庆两江新区市场监督管理局,29.60064106,106.49696100000001,园林绿化,"106.490415,29.594864"
8299e7b1ce204a4d9fa5173037e3c7ef,重庆鑫安达商贸有限公司,陶健康,2015/1/8,500.000000万,许可项目：餐饮服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：谷物销售;畜牧渔业饲料销售;建筑材料销售;轻质建筑材料销售;信息咨询服务（不含许可类信息咨询服务）;新鲜水果零售;新鲜水果批发;模具销售;建筑防水卷材产品销售;建筑用金属配件销售;建筑陶瓷制品销售;建筑砌块销售;增材制造装备销售;石灰和石膏销售;非电力家用器具销售;工艺美术品及礼仪用品销售（象牙及其制品除外）;鲜肉零售;鲜肉批发;新鲜蔬菜批发;新鲜蔬菜零售;食用农产品批发;食用农产品零售;餐饮管理;销售：五金交电、电子产品（不含电子出版物）、电子元器件、电线电缆、电动工具、工量刃具、家用电器、机电设备、机械设备及配件、通讯器材、仪器仪表、装饰材料（不含危险化学品）、钢材、木材、木制品、陶瓷制品、卫生洁具、办公家具、金属材料、健身器材、劳保用品、日用百货、有色金属、微生物有机肥料、土壤调理剂、微生物菌剂;园林绿化及养护;建筑工程施工（依法须经批准的项目，经相关部门批准后方可开展经营活动）;房屋租赁;企业管理咨询;货物及技术的进出口;食品销售经营（依法须经批准的项目，经相关部门批准后方可开展经营活动）;供电服务;光伏系统技术开发;光伏设备销售;承装（修试）电力设施（依法须经批准的项目，经相关部门批准后方可开展经营活动）;节能技术咨询、技术服务、技术成果转让;土壤污染治理技术咨询、技术开发、技术服务、技术转让;环境污染治理;土壤修复;设计、制作、代理、发布国内外广告;烟草零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）;酒店管理;住宿服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】。。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,重庆市北部新区云杉北路83号附1号,重庆两江新区市场监督管理局,29.61971931,106.5254299,园林绿化,"106.518900,29.613851"
