address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
营新街南段90号附近,大邑县,[],[],[],成都市,[],B0FFJM85WQ,[],"103.476458,30.516845",中国邮政储蓄银行24小时自助银行(王泗镇营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
长庆街东段90西北60米,彭州市,[],[],[],成都市,[],B0FFK12IWU,[],"103.811070,30.965392",中国邮政储蓄银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
寿安镇团结桥通柳中街22-26号,温江区,[],[],[],成都市,[],B0FFHWPZU3,[],"103.749984,30.776909",中国邮政储蓄银行ATM(通平营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
两河路西段537-539号,温江区,[],[],3,成都市,[],B001C92BWL,[],"103.833015,30.684429",中国邮政储蓄银行24小时自助银行(杨柳东路支行),B001C92BWK,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
北三路518号东坡生活广场,青羊区,[],[],3,成都市,[],B001C80EEZ,[],"103.989577,30.665358",中国邮政储蓄银行24小时自助银行,B001C80EF0,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
花圃路2号附1号,金牛区,[],[],3,成都市,[],B001C7UAMG,[],"104.080102,30.678916",中国邮政储蓄银行24小时自助银行(簸箕街支行),B001C8N4K9,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
郫都区和乐巷119-121,郫都区,[],[],3,成都市,[],B001C91XMO,[],"103.887388,30.803695",中国邮政储蓄银行24小时自助银行(和乐巷营业所),B001C91XMN,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
赵镇五横道金沙街,金堂县,[],[],3,成都市,[],B001C7ZWPD,[],"104.406794,30.862268",中国邮政储蓄银行24小时自助银行(金沙街营业所),B001C7ZWPC,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
国学巷37号四川大学华西医院,武侯区,[],[],[],成都市,[],B0FFFABF5B,[],"104.060404,30.641540",中国邮政储蓄银行24小时自助银行(华西医大支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
兴达路962号,温江区,[],[],[],成都市,[],B001C8VF2J,[],"103.772127,30.671354",中国邮政储蓄银行24小时自助银行(永盛营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
黄金路244号-246号,金牛区,[],[],3,成都市,[],B001C8MV43,[],"103.991638,30.709137",中国邮政储蓄银行24小时自助银行(黄金路支行),B001C8MV42,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
盛华南路138号附近,武侯区,[],[],[],成都市,[],B0FFH8OYAF,[],"104.053591,30.548542",中国邮政储蓄银行24小时自助银行(盛华南路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
市西街30-34号,崇州市,[],[],3,成都市,[],B001C0A22I,[],"103.671692,30.629178",中国邮政储蓄银行24小时自助银行(崇州市支行),B001C8MIWH,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
幸福路与重庆路交叉口东北50米,崇州市,[],[],[],成都市,[],B0FFIZ4U8Y,[],"103.609542,30.614482",中国邮政储蓄银行(王场镇营业所),[],[],四川省,[],[],2,028-82232111;95580,金融保险服务;银行;中国邮政储蓄银行,160139
广场路13附2-4,郫都区,[],[],3,成都市,[],B001C8O4DA,[],"103.942808,30.773699",中国邮政储蓄银行24小时自助银行(西华大学营业所),B001C8MG33,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
簇马路三段16号附1号,武侯区,[],[],[],成都市,[],B0FFF2OYE9,[],"103.972247,30.587298",中国邮政储蓄银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
朝阳南路与长江路交叉口西南100米,彭州市,[],[],[],成都市,[],B0FFIIJEMV,[],"103.949786,30.975522",中国邮政储蓄银行24小时自助银行(朝阳南路营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
寿高路与金龙街交叉口东南50米,邛崃市,[],[],[],成都市,[],B0FFHNQ50J,[],"103.421429,30.337574",中国邮政储蓄银行24小时自助银行(卧龙营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
